hydrologic_group,area_pct,mean_organic_matter,mean_bare_frequency,mean_ndvi_trend,pct_flagged
0.55,0.003,4.92,0.0,-0.01,0.0
0.55,0.003,4.499,0.0,-0.02,0.0
0.55,0.003,4.03,0.0,0.003,0.0
0.55,0.003,4.755,0.0,0.021,0.0
0.55,0.003,4.322,0.0,-0.009,0.0
0.55,0.003,5.938,0.0,-0.007,0.0
0.55,0.003,4.833,0.0,0.005,0.0
0.55,0.003,5.348,0.0,-0.007,0.0
0.55,0.003,3.508,0.0,-0.009,0.0
0.55,0.003,5.218,0.0,-0.004,0.0
0.55,0.003,5.222,0.0,-0.017,0.0
0.55,0.003,4.195,0.0,-0.009,0.0
0.55,0.003,4.69,0.0,0.008,0.0
0.55,0.003,4.401,0.0,-0.015,0.0
0.55,0.003,4.399,0.0,0.011,0.0
0.55,0.003,4.627,0.0,0.0,0.0
0.55,0.003,4.194,0.0,-0.008,0.0
0.55,0.003,4.632,0.0,-0.005,0.0
0.55,0.003,4.685,0.0,0.009,0.0
0.55,0.003,4.537,0.0,-0.022,0.0
0.55,0.003,4.801,0.0,-0.007,0.0
0.55,0.003,4.96,0.0,0.009,0.0
0.55,0.003,5.481,0.0,0.014,0.0
0.55,0.003,4.647,0.0,0.002,0.0
0.55,0.003,4.578,0.0,-0.017,0.0
0.55,0.003,4.18,0.0,0.019,0.0
0.55,0.003,4.217,0.0,-0.006,0.0
0.55,0.003,4.357,0.0,0.014,0.0
0.55,0.003,4.567,0.0,-0.003,0.0
0.55,0.003,4.311,0.0,0.003,0.0
0.55,0.003,4.312,0.0,0.003,0.0
0.55,0.003,4.006,0.0,0.003,0.0
0.55,0.003,5.823,0.0,-0.006,0.0
0.55,0.003,5.394,0.0,-0.023,0.0
0.55,0.003,5.06,0.0,0.01,0.0
0.55,0.003,5.086,0.0,0.008,0.0
0.55,0.003,5.361,0.0,-0.013,0.0
0.551,0.003,5.53,0.0,-0.021,0.0
0.551,0.003,4.104,0.0,-0.007,0.0
0.551,0.003,4.035,0.0,0.013,0.0
0.551,0.003,5.986,0.0,-0.014,0.0
0.551,0.003,4.349,0.0,0.001,0.0
0.551,0.003,4.935,0.0,-0.01,0.0
0.551,0.003,5.757,0.0,-0.005,0.0
0.551,0.003,5.287,0.0,-0.017,0.0
0.551,0.003,4.206,0.0,0.009,0.0
0.551,0.003,4.411,0.0,-0.017,0.0
0.551,0.003,5.736,0.0,-0.015,0.0
0.551,0.003,4.015,0.0,0.002,0.0
0.551,0.003,4.803,0.0,-0.008,0.0
0.551,0.003,3.897,0.0,-0.015,0.0
0.551,0.003,6.158,0.0,0.026,0.0
0.551,0.003,4.62,0.0,-0.021,0.0
0.551,0.003,3.812,0.0,0.005,0.0
0.551,0.003,3.823,0.0,0.019,0.0
0.551,0.003,5.351,0.0,-0.016,0.0
0.551,0.003,4.799,0.0,-0.009,0.0
0.551,0.003,4.851,0.0,0.004,0.0
0.551,0.003,4.786,0.0,0.008,0.0
0.551,0.003,4.29,0.0,-0.001,0.0
0.551,0.003,4.437,0.0,-0.0,0.0
0.551,0.003,4.917,0.0,0.013,0.0
0.551,0.003,5.456,0.0,-0.028,0.0
0.551,0.003,5.734,0.0,0.009,0.0
0.551,0.003,5.638,0.0,0.01,0.0
0.551,0.003,5.585,0.0,0.001,0.0
0.551,0.003,5.466,0.0,-0.005,0.0
0.551,0.003,4.634,0.0,-0.016,0.0
0.551,0.003,4.948,0.0,-0.01,0.0
0.551,0.003,5.483,0.0,0.015,0.0
0.551,0.003,4.561,0.0,-0.001,0.0
0.551,0.003,5.465,0.0,0.002,0.0
0.551,0.003,4.541,0.0,-0.003,0.0
0.551,0.003,5.253,0.0,-0.021,0.0
0.551,0.003,4.571,0.0,0.012,0.0
0.551,0.003,5.815,0.0,0.007,0.0
0.551,0.003,4.609,0.0,-0.023,0.0
0.551,0.003,4.623,0.0,-0.0,0.0
0.551,0.003,4.726,0.0,-0.011,0.0
0.551,0.003,5.786,0.0,0.002,0.0
0.551,0.003,6.136,0.0,-0.011,0.0
0.551,0.003,5.638,0.0,0.006,0.0
0.551,0.003,4.194,0.0,-0.0,0.0
0.551,0.003,6.351,0.0,-0.022,0.0
0.551,0.003,3.568,0.0,-0.021,0.0
0.552,0.003,5.362,0.0,0.003,0.0
0.552,0.003,4.842,0.0,0.005,0.0
0.552,0.003,4.309,0.0,0.007,0.0
0.552,0.003,5.889,0.0,-0.022,0.0
0.552,0.003,5.753,0.0,-0.018,0.0
0.552,0.003,4.652,0.0,-0.014,0.0
0.552,0.003,4.409,0.0,-0.023,0.0
0.552,0.003,4.476,0.0,0.019,0.0
0.552,0.003,4.829,0.0,-0.022,0.0
0.552,0.003,5.383,0.0,-0.018,0.0
0.552,0.003,4.846,0.0,-0.015,0.0
0.552,0.003,5.297,0.0,0.008,0.0
0.552,0.003,4.555,0.0,-0.005,0.0
0.552,0.003,3.509,0.0,-0.011,0.0
0.552,0.003,5.787,0.0,0.006,0.0
0.552,0.003,4.263,0.0,0.007,0.0
0.552,0.003,4.663,0.0,-0.01,0.0
0.552,0.003,5.669,0.0,-0.006,0.0
0.552,0.003,4.156,0.0,-0.013,0.0
0.552,0.003,4.418,0.0,0.006,0.0
0.552,0.003,2.735,0.0,-0.005,0.0
0.552,0.003,5.434,0.0,-0.002,0.0
0.552,0.003,4.588,0.0,-0.002,0.0
0.552,0.003,4.255,0.0,0.003,0.0
0.552,0.003,4.963,0.0,-0.006,0.0
0.552,0.003,4.088,0.0,-0.003,0.0
0.552,0.003,5.595,0.0,0.001,0.0
0.552,0.003,5.0,0.0,-0.016,0.0
0.552,0.003,4.564,0.0,-0.014,0.0
0.552,0.003,5.857,0.0,-0.021,0.0
0.552,0.003,5.127,0.0,0.006,0.0
0.552,0.003,5.986,0.0,-0.025,0.0
0.552,0.003,4.568,0.0,-0.021,0.0
0.552,0.003,3.96,0.0,-0.005,0.0
0.552,0.003,5.672,0.0,0.018,0.0
0.552,0.003,5.844,0.0,-0.012,0.0
0.552,0.003,5.724,0.0,-0.003,0.0
0.552,0.003,5.626,0.0,-0.017,0.0
0.552,0.003,4.54,0.0,-0.002,0.0
0.552,0.003,5.037,0.0,-0.02,0.0
0.552,0.003,4.51,0.0,-0.01,0.0
0.552,0.003,5.169,0.0,-0.005,0.0
0.552,0.003,6.229,0.0,-0.003,0.0
0.552,0.003,4.578,0.0,-0.02,0.0
0.552,0.003,4.326,0.0,-0.002,0.0
0.552,0.003,4.576,0.0,0.006,0.0
0.552,0.003,5.152,0.0,0.008,0.0
0.552,0.003,5.466,0.0,-0.026,0.0
0.552,0.003,5.586,0.0,0.019,0.0
0.552,0.003,5.18,0.0,0.001,0.0
0.552,0.003,4.998,0.0,-0.005,0.0
0.552,0.003,4.792,0.0,-0.012,0.0
0.552,0.003,5.494,0.0,-0.002,0.0
0.552,0.003,5.771,0.0,0.018,0.0
0.552,0.003,5.155,0.0,-0.012,0.0
0.552,0.003,4.835,0.0,0.002,0.0
0.552,0.003,5.604,0.0,0.019,0.0
0.552,0.003,4.875,0.0,0.0,0.0
0.552,0.003,4.448,0.0,0.0,0.0
0.552,0.003,5.269,0.0,-0.004,0.0
0.552,0.003,5.318,0.0,-0.0,0.0
0.552,0.003,4.752,0.0,-0.01,0.0
0.552,0.003,5.842,0.0,-0.02,0.0
0.552,0.003,5.671,0.0,0.01,0.0
0.552,0.003,5.878,0.0,0.002,0.0
0.552,0.003,5.148,0.0,-0.005,0.0
0.552,0.003,4.497,0.0,-0.02,0.0
0.552,0.003,4.421,0.0,-0.007,0.0
0.552,0.003,4.829,0.0,-0.01,0.0
0.552,0.003,3.041,0.0,-0.01,0.0
0.552,0.003,4.59,0.0,-0.01,0.0
0.552,0.003,4.948,0.0,-0.005,0.0
0.552,0.003,4.316,0.0,-0.006,0.0
0.552,0.003,4.335,0.0,0.002,0.0
0.552,0.003,6.381,0.0,-0.01,0.0
0.552,0.003,4.614,0.0,-0.005,0.0
0.553,0.003,5.431,0.0,-0.01,0.0
0.553,0.003,5.278,0.0,0.014,0.0
0.553,0.003,4.672,0.0,-0.0,0.0
0.553,0.003,4.431,0.0,-0.013,0.0
0.553,0.003,4.373,0.0,-0.012,0.0
0.553,0.003,6.077,0.0,0.003,0.0
0.553,0.003,6.364,0.0,-0.012,0.0
0.553,0.003,4.812,0.0,-0.024,0.0
0.553,0.003,5.269,0.0,0.002,0.0
0.553,0.003,4.612,0.0,-0.006,0.0
0.553,0.003,4.272,0.0,-0.012,0.0
0.553,0.003,5.899,0.0,0.001,0.0
0.553,0.003,4.502,0.0,-0.007,0.0
0.553,0.003,4.481,0.0,0.0,0.0
0.553,0.003,4.24,0.0,0.001,0.0
0.553,0.003,4.617,0.0,-0.013,0.0
0.553,0.003,5.41,0.0,-0.021,0.0
0.553,0.003,4.833,0.0,-0.005,0.0
0.553,0.003,4.878,0.0,-0.017,0.0
0.553,0.003,4.252,0.0,0.021,0.0
0.553,0.003,6.027,0.0,-0.024,0.0
0.553,0.003,5.04,0.0,0.005,0.0
0.553,0.003,5.014,0.0,-0.0,0.0
0.553,0.003,5.565,0.0,0.014,0.0
0.553,0.003,4.7,0.0,-0.008,0.0
0.553,0.003,3.956,0.0,-0.009,0.0
0.553,0.003,6.007,0.0,-0.011,0.0
0.553,0.003,4.771,0.0,-0.0,0.0
0.553,0.003,5.813,0.0,-0.018,0.0
0.553,0.003,4.731,0.0,-0.012,0.0
0.553,0.003,3.842,0.0,0.003,0.0
0.553,0.003,3.587,0.0,0.005,0.0
0.553,0.003,5.674,0.0,-0.005,0.0
0.553,0.003,4.285,0.0,0.004,0.0
0.553,0.003,4.744,0.0,-0.009,0.0
0.553,0.003,4.091,0.0,0.008,0.0
0.553,0.003,4.73,0.0,-0.007,0.0
0.553,0.003,3.981,0.0,-0.008,0.0
0.553,0.003,4.207,0.0,-0.027,0.0
0.553,0.003,3.793,0.0,-0.002,0.0
0.553,0.003,4.745,0.0,-0.0,0.0
0.553,0.003,6.587,0.0,-0.023,0.0
0.553,0.003,4.795,0.0,-0.001,0.0
0.553,0.003,5.778,0.0,0.009,0.0
0.553,0.003,4.131,0.0,0.016,0.0
0.553,0.003,5.725,0.0,-0.01,0.0
0.553,0.003,5.845,0.0,-0.018,0.0
0.553,0.003,6.156,0.0,-0.003,0.0
0.553,0.003,4.303,0.0,-0.013,0.0
0.553,0.003,7.279,0.0,-0.008,0.0
0.553,0.003,3.93,0.0,0.001,0.0
0.553,0.003,5.197,0.0,-0.002,0.0
0.553,0.003,6.368,0.0,0.014,0.0
0.553,0.003,5.68,0.0,-0.025,0.0
0.553,0.003,4.61,0.0,-0.015,0.0
0.554,0.003,4.737,0.0,-0.013,0.0
0.554,0.003,5.677,0.0,0.003,0.0
0.554,0.003,5.43,0.0,-0.008,0.0
0.554,0.003,5.274,0.0,0.001,0.0
0.554,0.003,5.489,0.0,-0.013,0.0
0.554,0.003,4.298,0.0,-0.029,0.0
0.554,0.003,4.252,0.0,-0.001,0.0
0.554,0.003,5.313,0.0,-0.028,0.0
0.554,0.003,3.824,0.0,0.02,0.0
0.554,0.003,5.154,0.0,-0.015,0.0
0.554,0.003,5.971,0.0,-0.007,0.0
0.554,0.003,3.987,0.0,0.015,0.0
0.554,0.003,5.319,0.0,-0.011,0.0
0.554,0.003,6.34,0.0,-0.023,0.0
0.554,0.003,5.477,0.0,-0.012,0.0
0.554,0.003,4.2,0.0,0.005,0.0
0.554,0.003,5.449,0.0,-0.002,0.0
0.554,0.003,5.263,0.0,-0.011,0.0
0.554,0.003,4.622,0.0,-0.004,0.0
0.554,0.003,4.681,0.0,0.017,0.0
0.554,0.003,4.704,0.0,-0.016,0.0
0.554,0.003,5.315,0.0,0.001,0.0
0.554,0.003,5.942,0.0,-0.01,0.0
0.554,0.003,4.297,0.0,-0.012,0.0
0.554,0.003,4.733,0.0,-0.004,0.0
0.554,0.003,3.808,0.0,0.002,0.0
0.554,0.003,4.602,0.0,-0.002,0.0
0.554,0.003,6.137,0.0,-0.003,0.0
0.554,0.003,5.106,0.0,-0.004,0.0
0.554,0.003,4.547,0.0,-0.004,0.0
0.554,0.003,3.64,0.0,0.013,0.0
0.554,0.003,4.217,0.0,-0.014,0.0
0.554,0.003,4.028,0.0,-0.005,0.0
0.554,0.003,4.882,0.0,-0.002,0.0
0.554,0.003,5.569,0.0,0.005,0.0
0.554,0.003,5.836,0.0,-0.023,0.0
0.554,0.003,5.598,0.0,-0.018,0.0
0.554,0.003,4.638,0.0,0.007,0.0
0.554,0.003,4.205,0.0,-0.017,0.0
0.554,0.003,5.162,0.0,0.001,0.0
0.554,0.003,4.978,0.0,-0.02,0.0
0.554,0.003,3.253,0.0,0.023,0.0
0.554,0.003,2.744,0.0,0.003,0.0
0.554,0.003,4.812,0.0,-0.012,0.0
0.555,0.003,5.764,0.0,0.012,0.0
0.555,0.003,4.249,0.0,0.018,0.0
0.555,0.003,3.339,0.0,0.0,0.0
0.555,0.003,5.843,0.0,-0.021,0.0
0.555,0.003,4.458,0.0,0.003,0.0
0.555,0.003,5.101,0.0,-0.033,0.0
0.555,0.003,3.9,0.0,0.005,0.0
0.555,0.003,5.135,0.0,-0.001,0.0
0.555,0.003,4.715,0.0,-0.004,0.0
0.555,0.003,4.14,0.0,0.018,0.0
0.555,0.003,3.376,0.0,0.005,0.0
0.555,0.003,5.684,0.0,-0.018,0.0
0.555,0.003,3.98,0.0,0.018,0.0
0.555,0.003,4.691,0.0,-0.015,0.0
0.555,0.003,4.467,0.0,0.016,0.0
0.555,0.003,5.692,0.0,0.011,0.0
0.555,0.003,4.479,0.0,0.012,0.0
0.555,0.003,4.52,0.0,-0.016,0.0
0.555,0.003,4.716,0.0,-0.016,0.0
0.555,0.003,6.075,0.0,-0.011,0.0
0.555,0.003,5.847,0.0,-0.031,0.0
0.555,0.003,4.221,0.0,0.005,0.0
0.555,0.003,4.848,0.0,-0.038,0.0
0.555,0.003,4.473,0.0,-0.017,0.0
0.555,0.003,5.2,0.0,-0.008,0.0
0.555,0.003,3.446,0.0,-0.002,0.0
0.555,0.003,5.851,0.0,-0.007,0.0
0.555,0.003,5.954,0.0,-0.006,0.0
0.555,0.003,6.624,0.0,-0.016,0.0
0.555,0.003,4.338,0.0,-0.017,0.0
0.555,0.003,4.084,0.0,-0.007,0.0
0.555,0.003,5.269,0.0,-0.007,0.0
0.555,0.003,5.187,0.0,0.006,0.0
0.555,0.003,5.319,0.0,-0.009,0.0
0.555,0.003,5.443,0.0,0.005,0.0
0.555,0.003,4.819,0.0,-0.006,0.0
0.555,0.003,4.592,0.0,0.005,0.0
0.555,0.003,4.734,0.0,-0.017,0.0
0.555,0.003,3.735,0.0,-0.002,0.0
0.555,0.003,4.324,0.0,0.012,0.0
0.555,0.003,4.091,0.0,-0.011,0.0
0.555,0.003,4.383,0.0,-0.024,0.0
0.555,0.003,4.95,0.0,0.001,0.0
0.555,0.003,5.222,0.0,-0.013,0.0
0.555,0.003,5.502,0.0,-0.018,0.0
0.555,0.003,5.043,0.0,0.01,0.0
0.555,0.003,5.2,0.0,-0.001,0.0
0.555,0.003,4.398,0.0,-0.011,0.0
0.555,0.003,5.67,0.0,-0.002,0.0
0.555,0.003,4.989,0.0,0.018,0.0
0.555,0.003,4.51,0.0,-0.004,0.0
0.555,0.003,4.31,0.0,0.004,0.0
0.555,0.003,5.558,0.0,-0.001,0.0
0.555,0.003,4.934,0.0,0.008,0.0
0.555,0.003,4.39,0.0,0.018,0.0
0.555,0.003,4.919,0.0,-0.015,0.0
0.555,0.003,6.778,0.0,-0.026,0.0
0.555,0.003,5.489,0.0,-0.001,0.0
0.555,0.003,5.422,0.0,-0.005,0.0
0.555,0.003,4.353,0.0,-0.003,0.0
0.555,0.003,4.608,0.0,-0.014,0.0
0.555,0.003,4.96,0.0,0.002,0.0
0.555,0.003,6.043,0.0,0.011,0.0
0.556,0.003,5.204,0.0,-0.024,0.0
0.556,0.003,4.834,0.0,0.011,0.0
0.556,0.003,5.425,0.0,0.027,0.0
0.556,0.003,4.296,0.0,-0.012,0.0
0.556,0.003,4.165,0.0,0.003,0.0
0.556,0.003,4.827,0.0,0.01,0.0
0.556,0.003,4.73,0.0,-0.013,0.0
0.556,0.003,6.008,0.0,-0.01,0.0
0.556,0.003,5.063,0.0,-0.006,0.0
0.556,0.003,5.064,0.0,-0.006,0.0
0.556,0.003,3.8,0.0,0.012,0.0
0.556,0.003,5.387,0.0,-0.019,0.0
0.556,0.003,6.023,0.0,0.007,0.0
0.556,0.003,4.767,0.0,0.005,0.0
0.556,0.003,4.423,0.0,-0.009,0.0
0.556,0.003,4.728,0.0,-0.019,0.0
0.556,0.003,4.936,0.0,-0.013,0.0
0.556,0.003,4.566,0.0,-0.017,0.0
0.556,0.003,4.984,0.0,0.008,0.0
0.556,0.003,5.701,0.0,-0.008,0.0
0.556,0.003,4.393,0.0,-0.014,0.0
0.556,0.003,4.351,0.0,-0.002,0.0
0.556,0.003,4.999,0.0,-0.01,0.0
0.556,0.003,5.355,0.0,0.018,0.0
0.556,0.003,4.554,0.0,-0.016,0.0
0.556,0.003,4.764,0.0,-0.021,0.0
0.556,0.003,5.695,0.0,0.01,0.0
0.556,0.003,6.576,0.0,-0.017,0.0
0.556,0.003,5.233,0.0,-0.009,0.0
0.556,0.003,5.008,0.0,-0.014,0.0
0.556,0.003,3.798,0.0,0.02,0.0
0.556,0.003,4.45,0.0,0.002,0.0
0.556,0.003,3.888,0.0,-0.02,0.0
0.556,0.003,4.636,0.0,-0.01,0.0
0.556,0.003,6.117,0.0,-0.001,0.0
0.556,0.003,3.626,0.0,0.0,0.0
0.556,0.003,4.98,0.0,-0.006,0.0
0.556,0.003,4.251,0.0,0.008,0.0
0.556,0.003,3.482,0.0,-0.014,0.0
0.556,0.003,5.244,0.0,-0.021,0.0
0.556,0.003,4.54,0.0,-0.01,0.0
0.556,0.003,4.829,0.0,0.003,0.0
0.556,0.003,3.276,0.0,-0.005,0.0
0.556,0.003,4.542,0.0,0.005,0.0
0.556,0.003,5.117,0.0,-0.001,0.0
0.556,0.003,5.108,0.0,-0.014,0.0
0.556,0.003,5.05,0.0,0.017,0.0
0.556,0.003,5.077,0.0,-0.009,0.0
0.556,0.003,6.569,0.0,-0.025,0.0
0.556,0.003,5.471,0.0,-0.002,0.0
0.556,0.003,4.604,0.0,0.005,0.0
0.556,0.003,5.512,0.0,0.019,0.0
0.556,0.003,4.233,0.0,0.001,0.0
0.556,0.003,5.627,0.0,-0.026,0.0
0.556,0.003,4.729,0.0,0.005,0.0
0.556,0.003,5.486,0.0,0.003,0.0
0.556,0.003,5.297,0.0,-0.012,0.0
0.556,0.003,5.189,0.0,-0.019,0.0
0.556,0.003,5.639,0.0,-0.013,0.0
0.557,0.003,4.558,0.0,0.008,0.0
0.557,0.003,3.721,0.0,-0.0,0.0
0.557,0.003,5.721,0.0,-0.013,0.0
0.557,0.003,5.244,0.0,-0.003,0.0
0.557,0.003,4.188,0.0,0.0,0.0
0.557,0.003,4.389,0.0,-0.015,0.0
0.557,0.003,4.435,0.0,-0.005,0.0
0.557,0.003,5.44,0.0,-0.013,0.0
0.557,0.003,4.567,0.0,0.004,0.0
0.557,0.003,5.598,0.0,-0.004,0.0
0.557,0.003,5.427,0.0,-0.005,0.0
0.557,0.003,4.603,0.0,0.0,0.0
0.557,0.003,4.486,0.0,-0.009,0.0
0.557,0.003,4.639,0.0,0.016,0.0
0.557,0.003,3.338,0.0,0.012,0.0
0.557,0.003,6.139,0.0,-0.015,0.0
0.557,0.003,3.77,0.0,0.015,0.0
0.557,0.003,3.993,0.0,-0.014,0.0
0.557,0.003,4.679,0.0,-0.014,0.0
0.557,0.003,4.59,0.0,-0.017,0.0
0.557,0.003,5.042,0.0,0.002,0.0
0.557,0.003,5.481,0.0,-0.015,0.0
0.557,0.003,5.334,0.0,-0.002,0.0
0.557,0.003,5.329,0.0,-0.016,0.0
0.557,0.003,5.933,0.0,-0.004,0.0
0.557,0.003,3.95,0.0,-0.011,0.0
0.557,0.003,5.029,0.0,-0.019,0.0
0.557,0.003,4.632,0.0,-0.004,0.0
0.557,0.003,6.092,0.0,-0.005,0.0
0.557,0.003,4.638,0.0,-0.006,0.0
0.557,0.003,4.44,0.0,0.0,0.0
0.557,0.003,5.381,0.0,-0.02,0.0
0.557,0.003,5.326,0.0,0.011,0.0
0.557,0.003,5.651,0.0,0.002,0.0
0.557,0.003,5.721,0.0,-0.011,0.0
0.557,0.003,4.213,0.0,0.011,0.0
0.557,0.003,4.271,0.0,0.02,0.0
0.557,0.003,4.432,0.0,-0.013,0.0
0.557,0.003,5.638,0.0,0.005,0.0
0.557,0.003,5.503,0.0,0.009,0.0
0.557,0.003,5.283,0.0,0.019,0.0
0.557,0.003,5.174,0.0,0.007,0.0
0.557,0.003,3.18,0.0,-0.008,0.0
0.557,0.003,5.055,0.0,-0.012,0.0
0.557,0.003,4.491,0.0,-0.019,0.0
0.557,0.003,5.396,0.0,-0.002,0.0
0.557,0.003,6.59,0.0,-0.013,0.0
0.557,0.003,5.41,0.0,-0.004,0.0
0.557,0.003,3.136,0.0,-0.011,0.0
0.557,0.003,6.325,0.0,-0.004,0.0
0.557,0.003,3.523,0.0,-0.01,0.0
0.557,0.003,5.652,0.0,0.002,0.0
0.557,0.003,5.04,0.0,-0.004,0.0
0.557,0.003,5.433,0.0,-0.021,0.0
0.557,0.003,5.352,0.0,-0.025,0.0
0.557,0.003,4.975,0.0,0.021,0.0
0.558,0.003,3.628,0.0,-0.017,0.0
0.558,0.003,4.155,0.0,0.004,0.0
0.558,0.003,4.482,0.0,-0.016,0.0
0.558,0.003,3.688,0.0,0.002,0.0
0.558,0.003,4.693,0.0,-0.005,0.0
0.558,0.003,6.062,0.0,-0.019,0.0
0.558,0.003,4.709,0.0,0.01,0.0
0.558,0.003,4.601,0.0,-0.023,0.0
0.558,0.003,5.804,0.0,-0.004,0.0
0.558,0.003,4.181,0.0,-0.017,0.0
0.558,0.003,4.415,0.0,-0.015,0.0
0.558,0.003,4.697,0.0,-0.003,0.0
0.558,0.003,5.399,0.0,0.009,0.0
0.558,0.003,4.628,0.0,-0.013,0.0
0.558,0.003,5.424,0.0,-0.004,0.0
0.558,0.003,3.028,0.0,-0.013,0.0
0.558,0.003,4.634,0.0,0.012,0.0
0.558,0.003,5.465,0.0,0.001,0.0
0.558,0.003,5.913,0.0,-0.011,0.0
0.558,0.003,4.754,0.0,-0.008,0.0
0.558,0.003,5.143,0.0,-0.023,0.0
0.558,0.003,4.677,0.0,0.019,0.0
0.558,0.003,6.92,0.0,-0.016,0.0
0.558,0.003,4.373,0.0,-0.008,0.0
0.558,0.003,3.546,0.0,-0.015,0.0
0.558,0.003,5.545,0.0,0.004,0.0
0.558,0.003,5.152,0.0,0.017,0.0
0.558,0.003,6.825,0.0,0.001,0.0
0.558,0.003,6.129,0.0,0.005,0.0
0.558,0.003,5.296,0.0,-0.004,0.0
0.558,0.003,4.482,0.0,-0.01,0.0
0.558,0.003,4.75,0.0,0.005,0.0
0.558,0.003,4.688,0.0,0.002,0.0
0.558,0.003,4.419,0.0,-0.011,0.0
0.558,0.003,4.478,0.0,-0.006,0.0
0.558,0.003,7.171,0.0,0.006,0.0
0.558,0.003,4.774,0.0,0.0,0.0
0.558,0.003,6.029,0.0,-0.011,0.0
0.558,0.003,4.103,0.0,-0.011,0.0
0.558,0.003,4.393,0.0,-0.007,0.0
0.558,0.003,4.82,0.0,0.008,0.0
0.558,0.003,5.023,0.0,-0.001,0.0
0.558,0.003,5.884,0.0,0.008,0.0
0.558,0.003,4.976,0.0,-0.015,0.0
0.558,0.003,5.39,0.0,0.003,0.0
0.558,0.003,3.892,0.0,-0.001,0.0
0.558,0.003,4.18,0.0,-0.005,0.0
0.558,0.003,4.615,0.0,-0.009,0.0
0.558,0.003,5.632,0.0,0.006,0.0
0.558,0.003,4.66,0.0,-0.012,0.0
0.558,0.003,4.448,0.0,0.001,0.0
0.558,0.003,4.573,0.0,-0.002,0.0
0.558,0.003,4.176,0.0,-0.02,0.0
0.558,0.003,4.346,0.0,0.002,0.0
0.558,0.003,5.388,0.0,0.003,0.0
0.558,0.003,4.285,0.0,0.007,0.0
0.558,0.003,4.801,0.0,0.006,0.0
0.558,0.003,4.382,0.0,-0.021,0.0
0.558,0.003,5.968,0.0,0.013,0.0
0.558,0.003,5.246,0.0,-0.005,0.0
0.558,0.003,5.672,0.0,0.006,0.0
0.559,0.003,3.937,0.0,0.0,0.0
0.559,0.003,4.621,0.0,0.007,0.0
0.559,0.003,4.632,0.0,0.028,0.0
0.559,0.003,6.015,0.0,0.021,0.0
0.559,0.003,5.141,0.0,-0.01,0.0
0.559,0.003,4.446,0.0,-0.004,0.0
0.559,0.003,4.561,0.0,-0.002,0.0
0.559,0.003,4.28,0.0,0.001,0.0
0.559,0.003,6.09,0.0,-0.002,0.0
0.559,0.003,5.331,0.0,0.0,0.0
0.559,0.003,4.561,0.0,-0.006,0.0
0.559,0.003,3.869,0.0,-0.006,0.0
0.559,0.003,6.04,0.0,-0.037,0.0
0.559,0.003,4.522,0.0,-0.011,0.0
0.559,0.003,4.416,0.0,-0.009,0.0
0.559,0.003,4.561,0.0,0.002,0.0
0.559,0.003,4.838,0.0,-0.011,0.0
0.559,0.003,4.728,0.0,0.016,0.0
0.559,0.003,5.233,0.0,0.001,0.0
0.559,0.003,4.086,0.0,0.001,0.0
0.559,0.003,4.734,0.0,0.0,0.0
0.559,0.003,3.654,0.0,0.009,0.0
0.559,0.003,4.714,0.0,-0.012,0.0
0.559,0.003,4.794,0.0,-0.012,0.0
0.559,0.003,5.095,0.0,0.005,0.0
0.559,0.003,5.249,0.0,-0.009,0.0
0.559,0.003,5.034,0.0,0.009,0.0
0.559,0.003,4.165,0.0,0.017,0.0
0.559,0.003,5.425,0.0,-0.002,0.0
0.559,0.003,4.6,0.0,-0.028,0.0
0.559,0.003,5.578,0.0,-0.006,0.0
0.559,0.003,4.062,0.0,-0.006,0.0
0.559,0.003,4.602,0.0,-0.01,0.0
0.559,0.003,5.157,0.0,-0.005,0.0
0.559,0.003,5.344,0.0,0.005,0.0
0.559,0.003,5.484,0.0,-0.01,0.0
0.559,0.003,5.489,0.0,-0.003,0.0
0.559,0.003,4.443,0.0,0.006,0.0
0.559,0.003,3.86,0.0,-0.002,0.0
0.559,0.003,4.873,0.0,-0.009,0.0
0.559,0.003,4.839,0.0,-0.002,0.0
0.559,0.003,4.489,0.0,-0.013,0.0
0.559,0.003,5.071,0.0,-0.022,0.0
0.559,0.003,3.81,0.0,-0.003,0.0
0.559,0.003,3.866,0.0,0.013,0.0
0.559,0.003,5.527,0.0,0.011,0.0
0.559,0.003,4.726,0.0,-0.004,0.0
0.559,0.003,5.212,0.0,0.016,0.0
0.559,0.003,4.098,0.0,0.004,0.0
0.559,0.003,4.999,0.0,-0.004,0.0
0.559,0.003,4.569,0.0,0.021,0.0
0.559,0.003,5.772,0.0,0.001,0.0
0.559,0.003,5.244,0.0,0.006,0.0
0.559,0.003,5.37,0.0,0.002,0.0
0.559,0.003,4.936,0.0,-0.01,0.0
0.559,0.003,4.513,0.0,-0.002,0.0
0.56,0.003,4.912,0.0,0.004,0.0
0.56,0.003,5.345,0.0,0.005,0.0
0.56,0.003,5.898,0.0,0.004,0.0
0.56,0.003,4.322,0.0,0.008,0.0
0.56,0.003,4.863,0.0,-0.012,0.0
0.56,0.003,6.247,0.0,-0.014,0.0
0.56,0.003,4.423,0.0,-0.001,0.0
0.56,0.003,4.631,0.0,-0.01,0.0
0.56,0.003,4.61,0.0,-0.016,0.0
0.56,0.003,5.401,0.0,-0.003,0.0
0.56,0.003,4.386,0.0,0.007,0.0
